geoid,year,phys_30_cnt
51093280101,2020,296
51093280101,2021,298
51181860100,2019,64
51181860100,2020,66
51181860100,2021,69
51093280106,2019,508
51093280106,2020,505
51093280106,2021,512
51550021301,2020,523
51550021301,2021,527
51550021011,2020,587
51550021011,2021,593
51550021015,2020,587
51550021015,2021,593
51550021010,2020,587
51550021010,2021,593
51550021016,2020,620
51550021016,2021,629
51550021306,2020,632
51550021306,2021,639
51550021005,2020,620
51550021005,2021,629
51550020907,2020,617
51550020907,2021,629
51550020908,2020,617
51550020908,2021,629
51550020909,2020,617
51550020909,2021,629
51550020912,2020,592
51550020912,2021,599
51550020810,2020,601
51550020810,2021,608
51550020910,2020,667
51550020910,2021,679
51550020911,2020,605
51550020911,2021,612
51550020811,2020,602
51550020811,2021,609
51550020805,2020,605
51550020805,2021,612
51550020903,2020,671
51550020903,2021,682
51810046216,2020,565
51810046216,2021,567
51550020905,2020,684
51550020905,2021,694
51550020814,2020,601
51550020814,2021,608
51550020812,2020,639
51550020812,2021,650
51810046224,2020,603
51810046224,2021,609
51810046222,2020,631
51810046222,2021,640
51550020813,2020,639
51550020813,2021,650
51810046225,2020,565
51810046225,2021,567
51810046223,2020,661
51810046223,2021,670
51810046207,2020,663
51810046207,2021,672
51810046213,2020,631
51810046213,2021,640
51810046214,2020,602
51810046214,2021,608
51550020500,2020,685
51550020500,2021,695
51550020809,2020,658
51550020809,2021,665
51810046212,2020,603
51810046212,2021,609
51810046211,2020,661
51810046211,2021,670
51810046221,2020,672
51810046221,2021,683
51810046206,2020,663
51810046206,2021,672
51810046220,2020,695
51810046220,2021,704
51810046006,2020,661
51810046006,2021,670
51810045803,2020,628
51810045803,2021,635
51810045807,2020,599
51810045807,2021,605
51810046002,2020,663
51810046002,2021,672
51810046204,2020,719
51810046204,2021,725
51810046019,2020,633
51810046019,2021,639
51810045801,2020,599
51810045801,2021,605
51550020001,2020,695
51550020001,2021,704
51810046020,2020,672
51810046020,2021,680
51810046009,2020,702
51810046009,2021,705
51810046010,2020,687
51810046010,2021,694
51810045605,2020,633
51810045605,2021,639
51810045606,2020,632
51810045606,2021,638
51710006902,2020,719
51710006902,2021,725
51810041002,2020,672
51810041002,2021,680
51810045603,2020,644
51810045603,2021,649
51710007002,2020,721
51710007002,2021,727
51810041004,2020,685
51810041004,2021,692
51810040600,2020,712
51810040600,2021,716
51810045601,2020,633
51810045601,2021,639
51810041003,2020,657
51810041003,2021,661
51810040802,2020,709
51810040802,2021,713
51710006800,2020,761
51710006800,2021,764
51810040801,2020,681
51810040801,2021,682
51810040406,2020,719
51810040406,2021,723
51810040405,2020,711
51810040405,2021,715
51810041600,2020,657
51810041600,2021,661
51810040404,2020,682
51810040404,2021,683
51810040200,2020,761
51810040200,2021,764
51810041200,2020,681
51810041200,2021,682
51710980300,2020,768
51710980300,2021,766
51810040403,2020,739
51810040403,2021,735
51810041803,2020,678
51810041803,2021,679
51810041804,2020,680
51810041804,2021,681
51810041801,2020,693
51810041801,2021,693
51710006606,2020,782
51710006606,2021,781
51710006605,2020,779
51710006605,2021,778
51810040000,2020,737
51810040000,2021,733
51710005602,2020,782
51710005602,2021,781
51710006604,2020,754
51710006604,2021,750
51710006603,2020,779
51710006603,2021,778
51710006601,2020,782
51710006601,2021,781
51710006602,2020,779
51710006602,2021,778
51710006502,2020,754
51710006502,2021,750
51710005601,2020,782
51710005601,2021,781
51710006501,2020,754
51710006501,2021,750
51710000100,2020,754
51710000100,2021,750
51710000902,2020,782
51710000902,2021,781
51800075802,2017,55
51800075802,2019,52
51175200401,2017,55
51175200401,2019,52
51620090200,2017,55
51620090200,2019,52
51800075803,2017,58
51800075803,2019,51
51620090100,2017,55
51620090100,2019,52
51175200400,2017,31
51175200400,2019,27
51175200402,2017,16
51175200402,2019,15
51181860200,2019,49
51181860200,2020,52
51181860200,2021,53
51177020113,2017,62
51177020113,2018,67
51177020113,2019,60
51177020113,2020,138
51177020113,2021,140
51177020106,2017,63
51177020106,2018,68
51177020106,2019,61
51177020106,2020,142
51177020106,2021,145
51103030200,2017,12
51103030200,2018,11
51103030200,2020,8
51133020302,2017,12
51133020302,2018,11
51133020302,2020,7
51133020300,2017,13
51133020300,2018,13
51133020300,2020,3
51133020301,2017,10
51133020301,2018,9
51133020301,2020,6
51133020200,2017,12
51133020200,2018,11
51133020200,2020,8
51103030100,2017,13
51103030100,2018,12
51103030100,2020,8
51103030100,2019,6
51133020302,2019,5
51133020300,2019,6
51133020301,2019,3
51133020200,2019,5
51103030200,2019,5
51103030200,2021,6
51103030100,2021,5
51133020302,2021,5
51133020301,2021,4
51133020200,2021,5
51105950400,2019,4
51105950400,2020,7
51105950400,2021,7
51105950500,2019,2
51105950500,2020,5
51105950500,2021,5
51105950302,2019,17
51105950302,2020,19
51105950302,2021,19
51105950300,2019,20
51105950300,2020,16
51105950300,2021,16
51105950301,2019,15
51105950301,2020,17
51105950301,2021,18
51105950200,2019,42
51105950200,2020,42
51105950200,2021,43
51195931200,2019,47
51195931200,2020,47
51195931200,2021,45
51195931100,2019,42
51195931100,2020,42
51195931100,2021,41
51105950100,2019,10
51105950100,2020,12
51105950100,2021,13
51105950300,2017,20
51105950300,2018,22
51105950600,2020,4
51105950600,2021,4
51169030200,2020,22
51169030200,2021,24
51195931300,2020,46
51195931300,2021,44
51169030300,2020,43
51169030300,2021,45
51105950400,2017,3
51105950400,2018,3
51105950500,2017,1
51105950500,2018,1
51105950302,2017,17
51105950302,2018,19
51105950301,2017,16
51105950301,2018,17
51105950600,2017,1
51105950600,2018,1
51105950600,2019,1
51107610102,2017,143
51107610102,2018,146
51107610102,2019,139
51107610102,2020,151
51107610102,2021,166
51107610101,2017,136
51107610101,2018,138
51107610101,2019,132
51117930402,2017,8
51117930402,2018,7
51117930402,2019,6
51117930402,2020,19
51117930402,2021,19
51117930400,2018,16
51117930400,2019,18
51117930400,2020,6
51117930400,2021,5
51117930401,2017,8
51117930401,2018,7
51117930401,2019,6
51117930401,2020,19
51117930401,2021,19
51111930300,2017,4
51111930300,2018,4
51111930300,2019,3
51111930300,2020,22
51111930300,2021,21
51111930200,2017,9
51111930200,2018,8
51111930200,2019,7
51111930200,2020,12
51111930200,2021,8
51147930301,2017,9
51147930301,2018,8
51147930301,2019,7
51147930301,2020,22
51147930301,2021,18
51111930100,2017,8
51111930100,2018,7
51111930100,2019,6
51111930100,2020,23
51111930100,2021,22
51117930600,2017,6
51117930600,2018,5
51117930600,2019,4
51117930600,2020,18
51117930600,2021,18
51117930500,2017,6
51117930500,2018,5
51117930500,2019,4
51117930500,2020,8
51117930500,2021,5
51147930300,2018,20
51147930300,2019,18
51147930300,2020,5
51147930300,2021,5
51117930700,2017,3
51117930700,2018,2
51117930700,2019,2
51117930700,2020,1
51117930700,2021,1
51155210600,2017,69
51155210600,2018,73
51155210600,2019,69
51155980200,2017,67
51155980200,2018,71
51155980200,2019,67
51155980200,2020,98
51155980200,2021,103
51750010201,2017,70
51750010201,2018,74
51750010201,2019,69
51750010200,2020,67
51750010200,2021,74
51750010202,2017,69
51750010202,2018,73
51750010202,2019,69
51121020900,2017,153
51121020900,2018,158
51121020900,2019,161
51750010101,2017,69
51750010101,2018,73
51750010101,2019,69
51750010102,2017,71
51750010102,2018,75
51750010102,2019,72
51121021100,2020,119
51121021100,2021,119
51121020800,2020,85
51121020800,2021,90
51121020801,2017,116
51121020801,2018,119
51121020801,2019,119
51121021102,2017,115
51121021102,2018,118
51121021102,2019,118
51121021202,2017,71
51121021202,2018,75
51121021202,2019,72
51155980100,2017,69
51155980100,2018,73
51155980100,2019,69
51121020202,2017,88
51121020202,2018,91
51121020202,2019,89
51121020702,2017,113
51121020702,2018,116
51121020702,2019,117
51121020700,2020,115
51121020700,2021,115
51121021200,2020,67
51121021200,2021,74
51121020701,2017,67
51121020701,2018,71
51121020701,2019,69
51121020100,2017,70
51121020100,2018,74
51121020100,2019,71
51121021201,2017,68
51121021201,2018,72
51121021201,2019,68
51121021201,2020,99
51121021201,2021,104
51121020600,2017,66
51121020600,2018,68
51121020600,2019,65
51121020300,2020,66
51121020300,2021,73
51121020302,2017,68
51121020302,2018,72
51121020302,2019,68
51121020500,2017,63
51121020500,2018,65
51121020500,2019,61
51121020500,2020,94
51121020500,2021,99
51121021300,2017,139
51121021300,2018,143
51121021300,2019,149
51121020201,2017,70
51121020201,2018,74
51121020201,2019,71
51131990100,2017,12
51131990100,2018,11
51131990100,2019,11
51131990100,2020,6
51131990100,2021,5
51131930302,2017,10
51131930302,2018,8
51131930302,2019,9
51131930302,2020,8
51131930302,2021,7
51131930300,2017,12
51131930300,2018,11
51131930300,2019,11
51131930300,2020,6
51131930300,2021,5
51131930301,2017,10
51131930301,2018,8
51131930301,2019,9
51131930301,2020,8
51131930301,2021,7
51131930200,2017,10
51131930200,2018,8
51131930200,2019,9
51131930200,2020,8
51131930200,2021,7
51133020300,2021,1
51147930101,2020,17
51147930101,2021,14
51147930203,2020,3
51147930203,2021,3
51147930201,2020,3
51147930201,2021,3
51139030500,2017,77
51139030500,2018,70
51139030500,2019,66
51139030500,2020,64
51139030500,2021,65
51139030401,2017,8
51139030401,2018,6
51139030401,2019,6
51139030401,2020,11
51139030401,2021,10
51139030400,2017,14
51139030400,2018,11
51139030400,2019,11
51139030400,2020,4
51139030400,2021,4
51165010801,2017,83
51165010801,2018,76
51165010801,2019,70
51165010801,2020,68
51165010801,2021,68
51139030402,2017,8
51139030402,2018,6
51139030402,2019,6
51139030402,2020,11
51139030402,2021,10
51165010802,2017,83
51165010802,2018,76
51165010802,2019,70
51165010802,2020,68
51165010802,2021,68
51139030300,2017,28
51139030300,2018,29
51139030300,2019,30
51139030300,2020,28
51139030300,2021,28
51165010900,2017,83
51165010900,2018,76
51165010900,2019,70
51165010900,2020,68
51165010900,2021,68
51171040800,2017,58
51171040800,2018,52
51171040800,2019,48
51171040800,2020,52
51171040800,2021,57
51139030100,2017,23
51139030100,2018,26
51139030100,2019,29
51139030100,2020,20
51139030100,2021,19
51171040700,2017,40
51171040700,2018,38
51171040700,2019,38
51171040700,2020,40
51171040700,2021,45
51187020700,2017,43
51187020700,2018,45
51171040600,2017,8
51171040600,2018,6
51171040600,2019,6
51171040600,2020,12
51171040600,2021,11
51171040400,2017,29
51171040400,2018,31
51171040400,2019,32
51171040400,2020,27
51171040400,2021,26
51171040502,2017,11
51171040502,2018,14
51171040502,2019,13
51171040501,2017,29
51171040501,2018,31
51171040501,2019,32
51171040500,2020,21
51171040500,2021,20
51187020300,2017,43
51187020300,2018,45
51139030200,2017,29
51139030200,2018,30
51139030200,2019,30
51139030200,2020,31
51139030200,2021,29
51141030202,2017,2
51141030202,2018,3
51141030202,2019,3
51143010900,2017,78
51143010900,2018,80
51143010900,2019,72
51143010900,2020,65
51143010900,2021,66
51143010500,2017,78
51143010500,2018,80
51143010500,2019,72
51143010600,2017,67
51143010600,2018,67
51143010600,2019,61
51590001200,2017,74
51590001200,2018,76
51590001200,2019,69
51590001200,2020,62
51590001200,2021,63
51590000900,2017,100
51590000900,2018,99
51590000900,2019,92
51590000900,2020,82
51590000900,2021,75
51590001000,2017,101
51590001000,2018,100
51590001000,2019,93
51590001000,2020,84
51590001000,2021,77
51590001100,2017,74
51590001100,2018,76
51590001100,2019,69
51590001100,2020,62
51590001100,2021,63
51590980100,2017,74
51590980100,2018,76
51590980100,2019,69
51590980100,2020,62
51590980100,2021,63
51590000700,2017,101
51590000700,2018,100
51590000700,2019,93
51590000700,2020,84
51590000700,2021,77
51590000500,2017,100
51590000500,2018,99
51590000500,2019,92
51590000500,2020,83
51590000500,2021,76
51590000600,2017,100
51590000600,2018,99
51590000600,2019,92
51590000600,2020,83
51590000600,2021,76
51590001302,2017,74
51590001302,2018,76
51590001302,2019,69
51590001302,2020,62
51590001302,2021,63
51590000300,2017,100
51590000300,2018,99
51590000300,2019,92
51590000300,2020,83
51590000300,2021,76
51590000400,2017,74
51590000400,2018,76
51590000400,2019,69
51590000400,2020,62
51590000400,2021,63
51590000200,2017,100
51590000200,2018,99
51590000200,2019,92
51590000200,2020,83
51590000200,2021,76
51590000100,2017,74
51590000100,2018,76
51590000100,2019,69
51590000100,2020,62
51590000100,2021,63
51143011400,2017,74
51143011400,2018,76
51143011400,2019,69
51143011400,2020,62
51143011400,2021,63
51143011301,2017,74
51143011301,2018,76
51143011301,2019,69
51143011301,2020,62
51143011301,2021,63
51143011300,2017,74
51143011300,2018,76
51143011300,2019,69
51143011300,2020,62
51143011300,2021,63
51143011302,2017,101
51143011302,2018,100
51143011302,2019,93
51143011302,2020,84
51143011302,2021,77
51143010801,2017,74
51143010801,2018,76
51143010801,2019,69
51163930301,2020,21
51163930301,2021,22
51163930301,2017,2
51163930301,2018,1
51163930301,2019,1
51165011000,2020,39
51165011000,2021,45
51171040201,2020,10
51171040201,2021,9
51165011000,2017,50
51165011000,2018,45
51165011000,2019,41
51191010302,2017,39
51191010302,2018,40
51191010302,2019,34
51191010302,2020,39
51191010302,2021,35
51167030403,2017,33
51167030403,2018,33
51167030403,2019,28
51167030403,2020,32
51167030403,2021,30
51167030401,2017,43
51167030401,2018,44
51167030401,2019,38
51167030401,2020,33
51167030401,2021,30
51167030404,2017,30
51167030404,2018,31
51167030404,2019,27
51167030404,2020,32
51167030404,2021,30
51167030202,2017,26
51167030202,2018,26
51167030202,2019,23
51167030202,2020,26
51167030202,2021,25
51167030200,2017,10
51167030201,2017,5
51185020600,2017,8
51185020600,2018,11
51185020600,2019,10
51185020600,2020,10
51185020600,2021,8
51185021000,2017,6
51185021000,2018,8
51185021000,2019,8
51185021000,2020,9
51185021000,2021,8
51185020302,2017,5
51185020302,2018,7
51185020302,2019,7
51185020302,2020,6
51185020302,2021,5
51191010300,2017,43
51191010300,2018,43
51191010300,2019,37
51191010401,2020,40
51191010401,2021,36
51191010101,2020,37
51191010101,2021,33
51191010502,2020,40
51191010502,2021,36
51191010402,2020,40
51191010402,2021,36
51191010501,2020,40
51191010501,2021,36
51167030300,2020,35
51167030300,2021,34
51167030600,2020,29
51167030600,2021,28
51169030600,2017,12
51169030600,2018,14
51169030100,2017,12
51169030100,2018,14
51191010401,2017,39
51191010401,2018,41
51191010101,2017,38
51191010101,2018,38
51191010502,2017,39
51191010502,2018,41
51191010402,2017,40
51191010402,2018,41
51191010501,2017,39
51191010501,2018,41
51169030400,2017,11
51169030400,2018,11
51169030300,2017,53
51169030300,2018,51
51167030600,2017,28
51167030600,2018,27
51167030300,2017,33
51167030300,2018,34
51191010100,2017,39
51191010100,2018,40
51191010100,2019,35
51191010102,2020,33
51191010102,2021,29
51520020400,2020,33
51520020400,2021,29
51191010301,2020,36
51191010301,2021,34
51191010601,2020,46
51191010601,2021,41
51520020100,2017,39
51520020100,2018,40
51520020100,2019,35
51520020100,2020,34
51520020100,2021,32
51169030600,2019,12
51169030600,2020,12
51169030600,2021,13
51169030200,2017,21
51169030200,2018,23
51169030200,2019,20
51169030500,2017,13
51169030500,2018,15
51169030500,2019,14
51169030500,2020,14
51169030500,2021,14
51191010301,2017,39
51191010301,2018,40
51191010301,2019,35
51169030400,2019,9
51169030400,2020,9
51169030400,2021,10
51105950200,2017,48
51105950200,2018,48
51169030300,2019,44
51167030300,2019,31
51169030100,2019,12
51169030100,2020,12
51169030100,2021,13
51195931200,2017,53
51195931200,2018,51
51195931300,2017,53
51195931300,2018,51
51195931300,2019,46
51167030600,2019,25
51520020201,2017,37
51520020300,2017,36
51520020200,2017,37
51520020202,2017,36
51520020400,2017,36
51191010200,2017,35
51520020201,2018,37
51520020201,2019,33
51520020201,2020,32
51520020201,2021,29
51171040201,2017,6
51171040201,2018,5
51171040201,2019,3
51171040202,2017,6
51171040202,2018,5
51171040202,2019,4
